x,y,showSelected,PANEL,group
0.53262982307396,0.21173974200534,Tbrg4,1,926
0.460850946534865,0.211713240283046,Trib3,1,4352
0.54452806686373,0.211668223903833,Nsun3,1,6018
0.46046927081743,0.211601273503378,Kmt2d,1,4945
0.461621408640636,0.211488998721785,Slc45a3,1,4574
0.460753070241298,0.211488998721785,Snhg7,1,7826
0.460786532222005,0.211461366494962,Rftn2,1,5416
0.53643319545603,0.211456475843168,Kdm6a,1,4810
0.531732414578883,0.21121946455595,Spsb4,1,9406
0.460405902191467,0.210965240195829,Mlkl,1,5674
0.532360035854512,0.210942703859615,Apbb1ip,1,4073
0.461444687555029,0.210942703859615,Pbx3,1,2361
0.533384599876274,0.210942703859615,Hs3st3a1,1,7386
0.450500110215399,0.210914698171027,Mettl7a1,1,2356
0.534806106644169,0.210726158766552,Arl6ip1,1,3505
0.458832561686116,0.21067341984781,Bcl6b,1,1254
0.463388828634086,0.210585134844634,Spire2,1,4022
0.460326220849909,0.210556294614716,Cacna1g,1,3303
0.53316751527644,0.210493903020237,Rras2,1,805
0.531351784548345,0.210400478873411,Pmvk,1,5017
0.460367420913654,0.210277397090877,Commd7,1,4619
0.535200330604369,0.210248510151847,Galk2,1,9954
0.461454726149241,0.210187550324935,Pla2g6,1,2788
0.4569022236741,0.21018383718906,Prkag2,1,3510
0.533884229075701,0.210175274958204,Zfp52,1,4499
0.462912413683775,0.210175274958204,Thap4,1,3596
0.451267435260478,0.210033664812454,Slc7a6os,1,5681
0.531879647293992,0.210015200465902,Wrb,1,5906
0.461299546213714,0.209946450780995,Chrac1,1,2923
0.452715711612938,0.209788617668604,Clasp1,1,4860
0.463146647548722,0.209778853047611,Gpr180,1,729
0.462115391130818,0.209751847996665,Fbxo31,1,1067
0.462954450297038,0.209751847996665,Tle6,1,8999
0.460067308774191,0.20973832204587,Eif4b,1,4464
0.461552811580188,0.209670412880589,Plbd2,1,3326
0.463126988635057,0.209662881515017,Slc38a2,1,4597
0.540543372373705,0.20966168168953,Pura,1,2107
0.460293386281341,0.209450869493566,Tmem167,1,3231
0.531279213877687,0.209416881960128,Zdhhc16,1,2318
0.463304755407561,0.208973890927804,Polr1d,1,8831
0.532022488124134,0.208882829179183,Comt,1,1384
0.458899485647529,0.208872357621511,Lonrf1,1,9939
0.462522581608542,0.208865723099911,L1cam,1,2692
0.462761834770595,0.208761166051849,Gbas,1,1697
0.463146856686101,0.208677381735024,Ctps,1,406
0.458884427756211,0.208636284366908,Vgll3,1,5999
0.462353807743353,0.208634737585565,Tmem65,1,9603
0.463118204865121,0.208618673117817,Elmod2,1,6835
0.53951985403884,0.20852791015999,Ctso,1,6760
0.534168446774328,0.208286845486691,Hsd3b7,1,587
0.534999558720129,0.208241655976377,Zfyve21,1,3848
0.460852410496521,0.208116219518571,Jmy,1,2114
0.537226453536158,0.208087044029697,Opa3,1,7191
0.463206460839235,0.208078245555888,Pja2,1,3756
0.462446246465055,0.208014386156564,Fcho2,1,7758
0.530311953497885,0.207832096399793,Tmed10,1,3866
0.462195281609755,0.207772195357412,Ppip5k2,1,6880
0.462206156753485,0.207728008708496,Lsm6,1,6121
0.531695188125347,0.207728008708496,Ccdc43,1,1320
0.532230788954033,0.207474622104824,Mid2,1,2813
0.532236644800656,0.207406979210998,Zfp365,1,6786
0.46227977311104,0.207371169433872,Bend5,1,7325
0.537970564332122,0.207333097012267,Fam199x,1,7009
0.460463624108186,0.207257620467897,Nav3,1,8517
0.454556538826564,0.207181901827241,Zfp820,1,4264
0.531473084228406,0.207175640130037,Cd44,1,3478
0.535183390476637,0.207136118802998,Lmo4,1,2249
0.460922889793385,0.207136118802998,Snhg3,1,6860
0.458815621558383,0.207136118802998,Vps41,1,6809
0.463254562436501,0.207100718724855,Arl1,1,8821
0.438526786106418,0.206731459210101,Afap1l2,1,7688
0.454427919338222,0.206539309799352,Akap9,1,7423
0.532721634383524,0.206256602353203,Igf2bp1,1,1413
0.531428537966591,0.206196294989108,Xrcc3,1,7842
0.452055883180879,0.206136034729351,Zfp521,1,8178
0.453567109884544,0.206072824939695,Tshz1,1,4809
0.532493256365201,0.206035682303,Vasn,1,5018
0.464398543901909,0.205959743332212,Emp1,1,392
0.53015970148567,0.205959743332212,Mycn,1,683
0.458320175106545,0.205959743332212,Zfpm2,1,1514
0.532184778730561,0.20594596427458,Sel1l,1,4043
0.463024093044383,0.205832440217369,Col16a1,1,5052
0.46024716692049,0.205820908534144,Pdgfrb,1,680
0.463463699815917,0.20569764839214,Gng10,1,9279
0.534139794953348,0.205587540933754,Thg1l,1,6468
0.536269022613188,0.205436474233689,Katnbl1,1,4507
0.531488769531863,0.205436474233689,Pisd-ps3,1,5631
0.463606958920818,0.205155534952026,Atraid,1,5205
0.462488283078318,0.205155534952026,Ltbp2,1,1099
0.462737783971962,0.204999870603015,Spast,1,9829
0.531353875922139,0.204899104212406,Gfm1,1,409
0.529971477844195,0.204723429284915,Il4ra,1,2281
0.531065057201165,0.204723429284915,Specc1,1,5371
0.458108528078575,0.204505807208691,Yes1,1,1281
0.530061406917344,0.204482552259788,Ranbp1,1,2942
0.530939574773515,0.204376813527447,Pgf,1,1282
0.458310554787092,0.204376813527447,Nr2c2,1,3985
0.464087138343958,0.204376813527447,Tmem53,1,9418
0.534141886327142,0.204234227902492,Rcbtb2,1,326
0.464384740834868,0.203978371996447,2210404J11Rik,1,7399
0.531310793621979,0.203586642046722,Ctf1,1,9076
0.462665631576063,0.203577828665002,Snapc3,1,5359
0.460804936311394,0.203540618404468,Dip2c,1,5487
0.463904770549107,0.203537054825844,Agap1,1,7347
0.463930703584154,0.203408599190996,Anapc13,1,9551
0.5351248320104,0.203367059191797,Nedd9,1,3066
0.54297229389825,0.203320114024918,Cpt1a,1,7184
0.542578697350188,0.203182935135254,Sgcb,1,1774
0.459873438423472,0.203182935135254,9130024F11Rik,1,9650
0.459645060405149,0.203182935135254,Hebp2,1,1473
0.461490279503742,0.203154065216714,Hspb11,1,4320
0.535650812519633,0.202996544281776,Irak2,1,7604
0.461256254776175,0.202977689928077,Xbp1,1,1901
0.445485414131747,0.202976222173689,Trpm7,1,510
0.533354484093638,0.202976222173689,Rb1cc1,1,1500
0.459580646092289,0.202958842158072,Adam8,1,545
0.458203894723589,0.202927236440868,Pus7,1,4564
0.457004910127394,0.202769726042651,Trim13,1,1028
0.529957883914533,0.202769726042651,Lrrc58,1,4768
0.46356680454397,0.202705833501245,Ifngr2,1,3386
0.46315438563176,0.202665741988596,Dact1,1,1051
0.453350443559468,0.202665741988596,Trpm6,1,4976
0.534999767857509,0.202624991482139,Irs2,1,8596
0.532683989655229,0.202516786644649,Axl,1,3398
0.464736719044426,0.202199085900806,Snx7,1,5266
0.462887735473004,0.202102202763923,Sfxn2,1,7457
0.463048352980396,0.202102202763923,Adssl1,1,9128
0.458144708845214,0.202093908245371,Zbtb44,1,4825
0.464374493103277,0.20205900985043,Smtn,1,9539
0.532135840583778,0.201987232410145,Cd1d1,1,9083
0.540930276525626,0.201964287176612,Usp9x,1,2224
0.458185281496821,0.201879510728864,Arhgef39,1,7660
0.530346879440248,0.201840247722849,Il18,1,1048
0.463671582371057,0.201590532083768,Ifi47,1,753
0.530950240779865,0.201489996619901,Mdh1,1,7017
0.456795145335839,0.201259223509928,Kansl1l,1,7545
0.541212402850459,0.201259223509928,Tmem68,1,3431
0.531925866654843,0.201205939433783,Nmt2,1,3397
0.462009985891592,0.201188063136763,Snai2,1,1375
0.462063106785964,0.201110350020768,Arhgef1,1,2349
0.529681195161565,0.20107659171573,Gpr173,1,5811
0.529339882958357,0.201068038064044,Ndufa3,1,5239
0.464533019236874,0.200857261191248,5930427J20Rik,1,6655
0.463567222818729,0.200857261191248,Gmppa,1,887
0.463242432468494,0.200857261191248,Nans,1,978
0.530860729981475,0.200799427633215,Ube2j1,1,958
0.464191079621528,0.200784036294425,Usp42,1,7157
0.529708592158268,0.200784036294425,S1pr1,1,3394
0.531802684738367,0.200569206345504,Rhob,1,9077
0.463785143968081,0.200546262703963,S100a1,1,818
0.463457425694535,0.200546262703963,Zfp362,1,7241
0.531848904099218,0.200546262703963,Dusp16,1,1245
0.462476362247691,0.200546262703963,Fkbp14,1,6754
0.534589440319093,0.200546262703963,Taf7,1,3213
0.464288119365578,0.200545040535175,Nipal1,1,9661
0.462942111191652,0.200503262949377,Tcp11l2,1,9807
0.463145810999204,0.200503262949377,Dnmt3b,1,1220
0.52953584468287,0.200452662647641,Fbf1,1,4326
0.460603746152395,0.200452662647641,Mgat4a,1,7388
0.532277426589643,0.200262986828237,A230072E10Rik///Wnk3,1,8591
0.52901990276785,0.199969424141547,Pgam1,1,4536
0.464266369078118,0.199968819981703,Rgmb,1,5227
0.460607510625224,0.199968819981703,Olfml3,1,8952
0.539568373910865,0.19970836508273,,1,487
0.459552830820826,0.19970531391946,Rbm39,1,2250
0.529448425258274,0.199666856709873,Atoh8,1,4479
0.461195186661385,0.199666856709873,Zfp760,1,8220
0.460876879569913,0.199666856709873,Tmc4,1,4790
0.464486172463885,0.199666856709873,Hoxc4,1,3079
0.531035568830667,0.199544267472034,Retsat,1,3873
0.459767614909487,0.199482199383083,Mark1,1,1842
0.456852448977799,0.199482199383083,Fbxo32,1,858
0.461729323528415,0.199482199383083,Snapc1,1,5591
0.529703781998542,0.199482199383083,Siva1,1,1230
0.529466829347663,0.199482199383083,Scap,1,6766
0.46303622301239,0.199450916300888,Znhit1,1,4172
0.531415362311687,0.199284994167646,Rbm20,1,5468
0.457440543288719,0.199261658440993,Ankrd1,1,2255
0.447416170418521,0.199249701301172,LOC100045866///Tceb1,1,5027
0.459159025135385,0.199249701301172,Myo6,1,2323
0.460240474524348,0.199030264427386,Mras,1,9160
0.46368873163617,0.199030264427386,Gne,1,9017
0.465390482492483,0.199030264427386,Tagln2,1,1970
0.532330756621394,0.199006662631577,Rgma,1,7945
0.457803187504627,0.198971945093642,Grb10,1,4146
0.463526231892363,0.198971945093642,Casc4,1,6855
0.465442139425199,0.198961202956697,Sec61b,1,638
0.464159709014616,0.198765097816719,Slain2,1,4727
0.532974690612618,0.198564982883286,Cyr61,1,177
0.530268662060346,0.19854073249202,Anp32e,1,2095
0.465528513162897,0.198492775729877,Ppm1m,1,5196
0.531588318924465,0.198492775729877,2810416G20Rik,1,6179
0.461654452346584,0.198381919933317,5031439G07Rik,1,7417
0.460772101742825,0.198381919933317,Hbp1,1,6412
0.530588433113474,0.198381919933317,Acly,1,4099
0.459658236060052,0.198339895310777,4933411D12Rik,1,8508
0.454870244895689,0.198339895310777,Hn1l,1,6821
0.461870700396901,0.198142359886811,Sept2,1,3347
0.45538576853595,0.198122414084248,Irf2bp2,1,6801
0.460690538164853,0.198028836672275,4921524J17Rik,1,9768
0.531705435856938,0.197902939009444,Prelp,1,295
0.53179076390774,0.197786596033544,Senp2,1,4150
0.462669396048893,0.197786596033544,Irf9,1,2426
0.529618035672981,0.19762615404872,Als2cl,1,4937
0.532792950229905,0.19762373997812,Spn,1,2782
0.463586672595014,0.197601931165287,Irgm1,1,1443
0.464651181856245,0.197550800452413,Pdxdc1,1,1637
0.528815784685539,0.197392766394781,Pvrl2,1,945
0.534451200511299,0.197392766394781,Slc38a6,1,10068
0.464813681600052,0.197373011108286,Myc,1,3954
0.460941921294912,0.197373011108286,Bach1,1,8289
0.529256018869211,0.197279550620185,Ncapg2,1,1045
0.463368124033524,0.197236417678274,Mpzl1,1,5126
0.531550465058791,0.197219226844105,Ltbp1,1,1822
0.462305497008708,0.197167786536434,Taf1d,1,5857
0.453909886049407,0.197128852270301,Mirg,1,8198
0.464705139300134,0.197128852270301,Fkbp1b,1,9136
0.465009852461944,0.197128852270301,Gpbp1l1,1,9078
0.458309090825436,0.197117725637253,Pcmtd2,1,4741
0.536543829129742,0.196860954726285,3100003M19Rik,1,6341
0.462962815792214,0.196860954726285,Dr1,1,169
0.463755446460203,0.196844963649561,Sh3glb1,1,1079
0.464879350737188,0.196721581736085,Tm2d1,1,4417
0.463797692210845,0.196692419309449,Trp53inp2,1,8631
0.531174854325358,0.196665830389408,Esyt2,1,5219
0.46383910141197,0.196617109714284,Dnm2,1,3420
0.460915151710346,0.196555065669969,Acy3,1,8964
0.464926824922316,0.196537584329485,Zmynd11,1,4527
0.465822769455737,0.196448811001484,H2afx,1,488
0.458027591912741,0.196371700750769,Tspan6,1,546
0.464701374827305,0.196368378716167,Taf4b,1,6166
0.529792037972656,0.196368378716167,Klc1,1,601
0.460721908771765,0.196313885499134,Fam120aos,1,5561
0.528691557082166,0.196303240954442,Mfge8,1,2217
0.46442343125006,0.196113530763476,Mphosph6,1,3515
0.461650269598996,0.196113530763476,Rc3h2,1,1945
0.465795163321654,0.196113530763476,Ptpn3,1,9915
0.464990193548279,0.196113530763476,Srbd1,1,7583
0.465632454440468,0.196113530763476,Nme1,1,3624
0.536873429639702,0.196092173348725,Adcy7,1,2242
0.465891784790944,0.196071528525101,Tceb2,1,5162
0.530831659885736,0.196060979420601,Parl,1,6751
0.461180547044826,0.196060979420601,Rpl14,1,2777
0.533451523837688,0.196013670759485,Flnb,1,4611
0.550219740644553,0.195898867919797,Vcan,1,2592
0.465561556868845,0.195898867919797,Rps6kb1,1,5395
0.459019112228555,0.195843832328144,5730409E04Rik,1,10066
0.465603384344729,0.195695061348522,Cbx1,1,3102
0.465813985685801,0.195691570344555,Hspg2,1,1374
0.534063041535102,0.195691570344555,Tmlhe,1,2149
0.465547335527045,0.195680006275068,2700038G22Rik,1,9713
0.529911873691061,0.195480059944633,Slc39a6,1,3850
0.529577881296133,0.195480059944633,Hook1,1,7912
0.458017553318529,0.195394147376894,Fnip2,1,8068
0.46405785911084,0.195394147376894,D1Ertd564e,1,8474
0.464848816679793,0.195394147376894,Lif,1,2367
0.46367409201961,0.195262116582316,Hcfc2,1,5299
0.461119478930036,0.195138494107217,Tet1,1,1859
0.461337609216768,0.195060313316675,Mapre1,1,3044
0.540863770838971,0.195008827240408,6030438J01,1,8535
0.459591521236019,0.195002596047968,Dnajc21,1,1967
0.530071027236797,0.194953411135508,Acbd4,1,5164
0.453342078064291,0.19492359376184,Dock5,1,4251
0.528688210884095,0.194879886993391,Iars2,1,4603
0.46568892153291,0.194858150955374,Hadhb,1,4521
0.461286161421431,0.194854508884561,3110043O21Rik,1,5241
0.461124498227142,0.194714220536087,Capn1,1,718
0.460758926087922,0.194694205408076,Nid2,1,3369
0.463913763456422,0.194694205408076,Prkar2a,1,4886
0.462287511194078,0.194680163773788,Gm4354,1,3822
0.464101777960517,0.194648694413219,Rnpepl1,1,9822
0.461363542251816,0.194648694413219,Wnt5a,1,7672
0.462671696560067,0.194648694413219,Tubgcp4,1,5595
0.463921083264701,0.194623625682778,Tnfrsf11a,1,1592
0.46205369560389,0.194581176996227,Rsad2,1,2263
0.528478655229919,0.194515805251884,Slc38a7,1,9899
0.530006194649178,0.194500789307724,Mrpl39,1,1064
0.461643577202854,0.194319907348637,Dixdc1,1,4069
0.540959137483985,0.194197993844696,Fam120c,1,8334
0.530524855350131,0.194124915046524,Stx4a,1,9430
0.46606536881586,0.194124915046524,Lsm4,1,8981
0.535357392776311,0.194124915046524,E130311K13Rik,1,8110
0.529890541678361,0.194087526761726,Als2,1,982
0.466310477824536,0.194069590970186,Aldh9a1,1,7650
0.533511127990821,0.194044609468186,Ifi204,1,1750
0.461698580333641,0.194039420649486,A230061C15Rik,1,8355
0.461877392793042,0.193962767063372,Adipor1,1,3704
0.528996270243976,0.193962767063372,Pold2,1,8912
0.461940761419005,0.193880769050477,Rnf114,1,3115
0.529092682575887,0.193826724880052,Sapcd2,1,5614
0.460358428006339,0.193826724880052,Trnp1,1,8275
0.466278688942865,0.193760615600835,2310022B05Rik,1,5425
0.532391197324045,0.1937419848905,LOC100504837,1,4786
0.460319319316388,0.193702853035407,Zcchc14,1,1148
0.53302028256133,0.193702467016564,Nbn,1,9003
0.462001202121657,0.193702467016564,Gnaq,1,5437
0.464551841601022,0.19360483872935,Rsrc2,1,8432
0.529613434650634,0.19360483872935,Psen1,1,1975
0.462130658159516,0.193597646661162,Snap23,1,2211
0.464675023517498,0.193538310083341,Ddx58,1,7619
0.464174139493795,0.1933428264647,Apaf1,1,9223
0.462041147361126,0.193248084566603,Apobr,1,2004
0.537292540948053,0.19317345901839,Pcolce2,1,9423
0.464851326328346,0.193139668231953,Nek6,1,3404
0.529848505065098,0.192968962559484,Crem,1,1209
0.534414183195142,0.192952516290278,Dennd5b,1,8569
0.53274443035788,0.192908333857006,Hars,1,612
0.462693865122285,0.192811239201158,Zfp326,1,1581
0.528925372672353,0.192684913209781,Lphn3,1,5264
0.534193543259858,0.192668440038548,Otud4,1,6117
0.528430553632654,0.192667820979536,Tctex1d2,1,5450
0.531077187169171,0.192520890261731,Nit1,1,836
0.52799429305919,0.192504361005381,Esrra,1,8511
0.530867004102857,0.192399340742308,Pcnxl4,1,4715
0.53110604812753,0.192365898016881,Atp8a1,1,3405
0.461364587938713,0.192192847775534,Gstt3,1,3529
0.462800525185787,0.192158969494037,Rps24,1,5269
0.528509607562073,0.192087409965339,Basp1,1,5285
0.462806171895031,0.192078738308097,Uvssa,1,5943
0.533983778468303,0.191790924452037,Epha4,1,2673
0.464248174126109,0.191748531282817,Mgea5,1,3091
0.53067585253807,0.191719215400292,Tmem62,1,9908
0.460491439379648,0.191638826598274,Pde7a,1,3278
0.529473730881184,0.191464323511967,Alg3,1,10243
0.466017685493353,0.191368531073525,Arl3,1,9292
0.461393030622313,0.19128397549721,Armc8,1,5662
0.528722927689078,0.191278554855859,Aacs,1,3497
0.463660079815189,0.191267998700386,Cul4a,1,9470
0.532549514320264,0.191072581729653,H2-Q5,1,9269
0.465556119296981,0.190888147962185,Crls1,1,5726
0.46626969603555,0.190888147962185,Cenpn,1,4751
0.453393734997007,0.190811789650532,5830443J22Rik,1,5785
0.466370918527188,0.190798084501491,Zfp931,1,4859
0.464636333102306,0.190783244620848,Ccdc124,1,5296
0.527845178107667,0.190763527254278,Tspyl2,1,7180
0.466459174501301,0.190755894576808,Vnn1,1,1292
0.528718954078869,0.190657952274931,Cpped1,1,4576
0.465888647730253,0.190648702242798,Rfc3,1,3454
0.464580075147243,0.190563371777743,Atat1,1,5462
0.463431910934246,0.190562849813837,Ikbkap,1,3638
0.463424591125966,0.190547907459312,Xpo7,1,57
0.466700309899769,0.190453420012335,Mrps28,1,9550
0.463770086076763,0.190439733972382,Vps29,1,927
0.532394961796875,0.190343234596438,Map1b,1,2640
0.464048238791387,0.190219788150846,Cstf1,1,663
0.530601608768377,0.189977876110914,Tfpt,1,1101
0.528081503346407,0.189885744033811,Hey1,1,162
0.466397060699615,0.189885744033811,Sh2b3,1,6740
0.527599023412093,0.189831551801214,5430435G22Rik,1,3974
0.529908318355611,0.189812658081897,Tgs1,1,2660
0.466332228111996,0.18972570333634,Cadm4,1,4420
0.466495982680079,0.189618232786347,Hoxb5,1,1250
0.464273270611639,0.189599707065839,Bscl2,1,2110
0.460376413820969,0.189362060935848,Tardbp,1,3463
0.465444230798993,0.189231108397552,Tatdn1,1,7979
0.53785658446034,0.189196696500722,Tmem186,1,1088
0.529934251390659,0.189178791925393,Atp6v1d,1,580
0.527679332165789,0.189178791925393,Ldha,1,1802
0.46229754978829,0.189178791925393,Exoc3l4,1,5224
0.527842041046975,0.188894056357347,B930036G03Rik,1,8526
0.464508341026103,0.188884736286042,Parp12,1,4622
0.537648911042579,0.188723142149856,BC003331,1,4357
0.530506451260743,0.188680633459635,Ttll7,1,6008
0.466234351818429,0.188614244834575,Rab3gap1,1,9964
0.465537296932833,0.188577926429465,Gls,1,7122
0.462196327296653,0.188510324016385,Kmt2c,1,4780
0.532681480006676,0.188500870107552,Pld1,1,4246
0.461725140780827,0.188484612427101,Chd1,1,2254
0.530505405573846,0.188344024681145,,1,487
0.528192555294877,0.188220577743223,Cubn,1,4714
0.465489404472947,0.188204298654905,Lrp11,1,6774
0.467017989579103,0.188204298654905,Lhx6,1,2836
0.532522953873078,0.188204298654905,Stxbp4,1,8447
0.463898496427724,0.188204298654905,Asxl3,1,7455
0.530034637332779,0.188204298654905,Hmgn5,1,1140
0.531054600332194,0.188172169848895,Actn1,1,4874
0.532797132977493,0.188022907968306,Rngtt,1,4290
0.450773243632917,0.187888888182718,AI314180,1,7533
0.529156260339229,0.187828192861267,Sptlc1,1,3011
0.467602737691951,0.187796654751954,Rnasek,1,4608
0.531581835665703,0.187785694553592,Abcc5,1,1089
0.528810974525812,0.187743877932734,Chd1l,1,9133
0.527233242135493,0.187687898016386,Pnkp,1,319
0.463962074191067,0.187687811076397,Zbtb1,1,3884
0.466329300188684,0.187669245991293,Pdxp,1,1029
0.464063087545325,0.187665442684909,Sesn2,1,4027
0.466146932393832,0.187570743201731,Brat1,1,4840
0.529983189537442,0.187560917389985,Cbwd1,1,9424
0.527989273762084,0.187555579693416,Cep170,1,7749
0.529417054651362,0.187554674910609,Dusp10,1,688
0.466340593607172,0.187347130900091,Urb2,1,7333
0.463126779497677,0.18723184534656,Wasf2,1,8002
0.528723136826457,0.187184284442645,Uchl5,1,1682
0.466324699166337,0.187184284442645,Ostc,1,5782
0.465158967413468,0.187184284442645,Rps3,1,7255
0.527957066605654,0.187059031204479,Sptlc2,1,7473
0.528864095420184,0.187007546520144,Psca,1,9369
0.465184063898998,0.186860592901961,Tspan11,1,5905
0.466836876608528,0.186825622884492,Fbxo36,1,1629
0.463534179112781,0.186794647014966,Mbtps2,1,7690
0.528577158935625,0.186694125312742,Prex2,1,6385
0.461841002889024,0.186601250966815,Ube2i,1,3021
0.465741624152523,0.186588970206123,Glt25d1,1,6758
0.4655132461342,0.186534980799082,Sec23ip,1,6800
0.5273744098666,0.186534980799082,Lpar6,1,5298
0.529198296952492,0.186360447367202,Rbm45,1,7884
0.532673532786258,0.18635951423997,Papola,1,3664
0.466591140187713,0.186340653712871,Npepl1,1,7086
0.460921844106488,0.186300023210964,Ywhag,1,2179
0.466772671433047,0.186257889968945,Blmh,1,8031
0.464299412784066,0.186220772942167,Dab2,1,2051
0.5452700862859,0.186113857518085,Rab27b,1,710
0.465314565623754,0.186005848369454,Slc25a37,1,971
0.526876662903588,0.186005848369454,Cacybp,1,9477
0.466650953478226,0.185984556785361,Maged1,1,9206
0.52963999509782,0.185984556785361,Pbx1,1,4128
0.467372477437214,0.185949866811347,Tmed2,1,2200
0.460872905959704,0.185943549992856,Dmrta2,1,8332
0.528713098232245,0.185942375762312,Wrap53,1,3501
0.461294526916608,0.185895606131801,Tbc1d24,1,7968
0.466558514756524,0.185895606131801,Slc25a17,1,3943
0.445802466398943,0.185773143556699,Ranbp2,1,2982
0.463985497577562,0.185744069189694,Lamb1,1,3626
0.52735621491459,0.185709650382323,Reep6,1,5848
0.466164918208462,0.18566115340536,Foxk1,1,2609
0.456545226167436,0.185616596384477,Klf6,1,1189
0.465634964089021,0.185550782980907,Smc5,1,4423
0.528903622384894,0.185550782980907,Slc6a8,1,662
0.465022609842089,0.185389825895662,Fam160b1,1,3521
0.527565561431386,0.185388592551361,Myo10,1,2941
0.464096549526032,0.185360037765536,Ppp1r12b,1,6235
0.528878525899364,0.185281525510372,Adamts7,1,9523
0.464049493615663,0.185262608269705,Nrd1,1,3734
0.464639051888239,0.185262608269705,2410127L17Rik,1,5635
0.530240219376745,0.185258189737253,9630033F20Rik,1,7471
0.459505984047837,0.185185997930699,Gab1,1,941
0.464704511887996,0.185074515843927,Sec22b,1,50
0.464570663965169,0.185068515991053,Fgfrl1,1,8865
0.456500261630862,0.185016499653318,Brwd1,1,4844
0.527742909929132,0.184949399087085,Tram1l1,1,9372
0.530801125828341,0.184949399087085,Slc15a4,1,8412
0.467407821654335,0.184920858789575,4933439C10Rik,1,7971
0.527332164115957,0.184858987620523,Mcm4,1,246
0.449564847854648,0.184843355225603,Steap2,1,5307
0.465781778529371,0.184798111263883,Foxp1,1,2335
0.529221511201607,0.184798111263883,Cdipt,1,3434
0.462764971831286,0.184773751491352,Tnrc6b,1,4535
0.528669806794706,0.184707428091474,Mrpl15,1,4044
0.464659756488801,0.184618152776521,Zfp90,1,9082
0.468080407466539,0.184549504894234,Ddb2,1,4237
0.468060748552874,0.184530869802192,Zzz3,1,7023
0.527320034147951,0.184512231590139,Ccdc55,1,8044
0.53067250634,0.184501007317924,Dtx3l,1,7277
0.461021184361711,0.184460406179429,Mex3c,1,8657
0.465371660128335,0.184411779700389,Itprip,1,6346
0.528163903473897,0.184411779700389,Crybg3,1,7051
0.529435040465992,0.184295333907554,Lrp4,1,4431
0.46604006319295,0.184286926009228,Itpr3,1,756
0.461359150366848,0.184137447087274,Ppp3cb,1,4908
0.530932045827856,0.18412985826426,2010204K13Rik,1,2520
0.465822560318357,0.183892352213894,Gnpat,1,831
0.530723117585818,0.183892352213894,Snx18,1,312
0.453732119276903,0.183889285001169,Ptbp3,1,3611
0.46631277833571,0.183809218896816,Cab39l,1,2152
0.46653153603458,0.183364797202342,Tnfrsf10b,1,2412
0.535161431051798,0.183364797202342,Wnt9a,1,4304
0.528287921939891,0.183313111385842,Prkx,1,3691
0.466398106386512,0.183109941584829,Rev1,1,2984
0.526885446673524,0.183004152981176,Alg1,1,9395
0.526924137088716,0.182927032151245,Sat1,1,2054
0.535728193350017,0.182756468497133,Atl2,1,506
0.527369181432114,0.182756468497133,Golim4,1,5409
0.466155507026389,0.182756468497133,Skp2,1,1501
0.530233526980604,0.182743071569504,Slc4a4,1,2380
0.463668863585125,0.182708483960108,Galnt18,1,9827
0.526554800476666,0.182431521139434,Sorbs3,1,1639
0.531235922440148,0.18242634217766,Irak1,1,7933
0.463017609785622,0.182400690281247,,1,487
0.468141893856088,0.182321485209772,Aco1,1,3428
0.453522981897487,0.182321485209772,Mcu,1,8428
0.527820709034275,0.182319127970563,Mtif2,1,34
0.467250550345014,0.182319127970563,Lrrfip1,1,6876
0.462978501095671,0.182295843123185,Gbf1,1,26
0.467941331109227,0.182177806459392,Cox14,1,9853
0.468382401842417,0.182177806459392,Tbc1d20,1,4569
0.530066844489209,0.182123071921811,Imp4,1,4389
0.530273053945314,0.182117975217844,Nexn,1,7389
0.536299974945342,0.182001195774016,Zfpm1,1,3408
0.531191376178332,0.181884543230741,Emc7,1,782
0.467600018906019,0.181844626645938,Cpne2,1,3910
0.46614044913507,0.181804251853883,D2hgdh,1,7768
0.531054182057435,0.181783699679042,Xist,1,4821
0.467078639419133,0.181725714456892,1110046J04Rik,1,10093
0.465690176357187,0.181650255571411,Orc5,1,84
0.463367914896144,0.181587808720355,Arf3,1,2618
0.466948765106516,0.181587808720355,Oat,1,359
0.467359929194449,0.181587808720355,Surf4,1,245
0.467423716095171,0.181572233620621,Cyhr1,1,1617
0.526461734342826,0.181572233620621,2010111I01Rik,1,6080
0.534314215527781,0.181419552680125,Stard5,1,3069
0.528555617785545,0.181325579387455,Zfp386,1,2334
0.528337487498813,0.181223077619604,Adam22,1,7306
0.467705424145245,0.18122062693582,Guca1a,1,2295
0.526788406929474,0.181212566574695,Gpi1,1,2257
0.52866102302477,0.181212566574695,Cyld,1,5540
0.526496660285188,0.181212566574695,Hdac7,1,2177
0.527082454084934,0.181212566574695,Foxk2,1,5197
0.526420325141701,0.181149815756293,Srebf1,1,4584
0.464472578534223,0.181145125307883,Pole3,1,2267
0.463521840007395,0.181137213200722,Qser1,1,4781
0.461320041676897,0.181117734239153,Cyb5r3,1,2805
0.530480309088316,0.181076757798317,Dtx2,1,2597
0.526583661435025,0.180912010664038,Isca2,1,3643
0.464755541408574,0.180761656015862,Paip2,1,8956
0.465678464663939,0.180723943182321,Fbxl16,1,8227
0.52855018021368,0.180723943182321,Hspb1,1,3107
0.539460877297845,0.180723943182321,D16Ertd472e,1,3877
